_table,part_id,type,category,base_desc,size_spec,variant,plain_desc,supplier,uom,qty_on_hand,unit_cost,cost,brand_mfg,supplier_pn,pkg_size,pkg_cost,labor_hrs,on_hand,status,supplier_2,brand_mfg_2,supplier_pn_2,pkg_size_2,pkg_cost_2,unit_cost_2,use_alt_supplier,last_cost_date,parent_id,child_id,qty,project_id,proj_status,customer,notes,labor_rate,markup,picked,item_type,box_num,discount_pct,discount_flat,weight,pallet_num,dimensions,description,labor_hrs,apply_markup,show_on_proforma,sort_order,version,quote_status,currency,overhead_rate,markup_pct,freight_inbound,freight_outbound,cal_gases_cost,cal_gases_freight,training_days,training_cost,training_notes,discount_note,internal_notes,proforma_header,proforma_footer,other_items
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,ASSY-SBX-FLOWGRIDTUBES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,PRT-SBX-THERMOCOUPLE-600C-K,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,PRT-SBX-THERMOCOUPLE-10FT-SEALED-K,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,FAB-SBX-SAMPLETUBE-6FT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,PRT-LAB-SERIALEXTNSN-6FT-RS232,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,PRT-LAB-SERIALADPTR-USB-RS232,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,PRT-LAB-SERIALADPTR-RS232-DIN-INCLUDED,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,PRT-LAB-FERRITEFLTR-SM-CLAMPON,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,PRT-LAB-FERRITEFLTR-LG-CLAMPON,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,PRT-STD-POWERSUPPLY-12VDC-5A-INCLUDED,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,ASSY-SBX-UPGRADE-CHIMNEYVELOC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,ASSY-SBX-UPGRADE-DIGIGRAV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,ASSY-SBX-UPGRADE-THERMEFCY,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,ASSY-SBX-UPGRADE-VIASALACO2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-TCEXTNSN-6FT,PRT-STD-TCPLUG-MINI-K,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-TCEXTNSN-6FT,PRT-STD-TCJACK-MINI-K,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-TCEXTNSN-6FT,FAB-SBX-TCWIRE-6FT-K,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,PRT-STD-BULKHEAD-0170HB-0170HB-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,PRT-STD-STRAIGHT-ADAPTER-0063HB-0125HB-POLYCARB,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,PRT-SBX-PITOT-0250-12-STYPE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,PRT-SBX-PRESSURESENSOR-1IN-DIFF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,PRT-SBX-THERMOCOUPLE-0125-18-INCONNEL-K-BARE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,FAB-SBX-CHIMVELOCTUBE-0250-12FT-SILICONE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,FAB-SBX-DIFFPRESSTUBE-0063-8IN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,FAB-SBX-DIFFPRESSTUBE-017ID-4IN-PVC,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-CHIMNEYVELOC,FAB-SBX-DIFFPRESSTUBE-017ID-1IN-PVC,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-CAL-HANDPUMP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-QCSOCKET-0375QC-0375MNPT-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-SBX-FILTER-0375FNPT-X2-INLINE-CAPSULE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,FAB-SBX-FILTER-MOUNT,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-MACHSCREW-10-32-3000-RNDHEAD,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-HEXNUT-10-32,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-HEXNUT-10-32-NYLOCK,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-WASHER-NO-10-PLAIN-SS,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-STRAIGHT-ADAPTER-0375MNPT-0250FNPT-NYLON,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-SBX-FLOWSENSOR-0-20SLPM-0250MNPT-DIGITAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-STRAIGHT-ADAPTER-0250FNPT-0250HB-NYLON,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,FAB-SBX-DIGIGRAVTUBE-6IN-PVC,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-STRAIGHT-ADAPTER-0375MNPT-0250HB-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-BULKHEAD-0375FNPT-X2-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,PRT-STD-QCPLUG-0375QC-0375MNPT-STEEL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-DIGIGRAV,ASSY-GRV-HOSEXTENSION,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-RASPBERRYPI5-4GB-UBUNTU-MUSA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-MICROSD-32GB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-RASPISERIAL-RS232-HAT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-PLUG-ADAPTER-MICROHDMI-HDMI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-PANELJACK-USB-C-HDMI-3FT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-RASPIPWRSPLY-27W-USBC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-MOUSE-KEYBOARD-USB-WIRELESS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-COMPMONITOR-22IN,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-PANELJACK-USB-A,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-CABLE-6IN-USB-A-USB-A,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-LAB-FLASHDRIVE-32GB-USB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-RASPBERRYPI5-INTEGRATED,PRT-STD-SWITCH-PUSHBUTTON-NO-MOMENTARY-16MM-LED,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-THERMEFCY,ASSY-SBX-TCEXTNSN-6FT,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-THERMEFCY,PRT-SBX-THERMOCOUPLE-0125-18-INCONNEL-K-BARE,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-THERMEFCY,PRT-SBX-TCAMP-ADAF-9601,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-UPGRADE-THERMEFCY,PRT-SBX-PANELJACK-THERMOCOUPLE-TYPE-K,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-CORNERCLAMP-HALF,PRT-STD-CORNERCLAMP,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-GASCALTUBE-0250-6FT-PVC,RAW-STD-TUBING-0250ID-PVC-SOFT,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-LEAKCHECKSBAR-0313-6-STEEL,RAW-STD-RNDBAR-0313OD-MILDSTEEL,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-MNMTRSTAND-STEEL,RAW-STD-ANGLE-1500-1500-0125-MILDSTEEL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-MNMTRSTAND-STEEL,RAW-STD-SHEET-20G-1FT-MILDSTEEL,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-PITOTCLAMPBRACKET,RAW-STD-SHEET-20G-1FT-MILDSTEEL,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-SYRINGETUBE-0188-1FT-SILICONE,RAW-STD-TUBING-0188-0313-SILICONE-SOFT-BLUE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-VELOCITYTRAVTUBE-0188-6FT-SILICONE,RAW-STD-TUBING-0188-0313-SILICONE-SOFT-BLUE,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-CAL-ZEROGASTUBE-0250-4-PVC,RAW-STD-TUBING-0250ID-PVC-SOFT,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-BCSAMPTUBE-250,RAW-STD-TUBING-0250OD-0065-SS-316,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-EMSAMPTUBE-250,RAW-STD-TUBING-0250OD-0065-SS-316,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-GRVSAMPTUBE-313,RAW-STD-TUBING-0313OD-0049-SS-316,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-QFDUCT-20-6,PRT-DLT-QFDUCT-6-22G-60-GALV,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-QFDUCT-30-6,PRT-DLT-QFDUCT-6-22G-60-GALV,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-QFDUCT-30-6-SAMPPORTS,PRT-DLT-QFDUCT-6-22G-60-GALV,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-QFDUCT-30-6-SAMPPORTS,PRT-DLT-FLOWGRID,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-QFDUCT-30-6-SAMPPORTS,PRT-STD-SHAFTCOLLAR-0125ID-BLKOXIDE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-QFDUCT-30-6-SAMPPORTS,PRT-STD-SHAFTCOLLAR-0313ID-BLKOXIDE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-QFDUCT-30-6-SAMPPORTS,PRT-STD-SHAFTCOLLAR-0250ID-BLKOXIDE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-DLT-QFMACHADPTR-6-WEAVEND,PRT-DLT-QFMACHADPTR-6-22G-GALV,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-GRV-BRAIDEDTUBE-24,RAW-STD-TUBING-0375ID-PVC-BRAIDED,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-GRV-BRAIDEDTUBE-6,RAW-STD-TUBING-0375ID-PVC-BRAIDED,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-GRV-BRAIDEDTUBE-72,RAW-STD-TUBING-0375ID-PVC-BRAIDED,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-GRV-CYCLONETUBE-4,RAW-STD-TUBING-0310ID-SILICONE-SUPSOFT-BLACK,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-GRV-ENDCAP-0375FNPT-PVC,PRT-STD-PIPECAP-1250-SCH80-PVC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-GRV-FILTERBRACKET-6-DUAL,RAW-STD-STRAPPING-1250-16G-STEEL-GALV,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-GRV-PUMPMOUNT-12-10,RAW-STD-SHEET-0500-1FT-HDPE-BLACK,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-CORROSION-COUPON-MILDSTEEL,RAW-STD-SHEET-20G-1FT-MILDSTEEL,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-CORROSION-COUPON-SS-304,RAW-STD-SHEET-20G-1FT-SS-304,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-CORROSION-COUPON-SS-410,RAW-STD-SHEET-24G-1FT-SS-410,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-CORROSION-COUPON-STEEL-GALV,RAW-STD-SHEET-20G-1FT-STEEL-GALV,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-DURABILITY-KIT-DROP-TUBE-1M,RAW-STD-CONDUIT-1IN-EMT-STEEL-GALV,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-100G,RAW-STD-RNDBAR-0750OD-MILDSTEEL,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-150G,RAW-STD-RNDBAR-0750OD-MILDSTEEL,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-200G,RAW-STD-RNDBAR-0750OD-MILDSTEEL,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-250G,RAW-STD-RNDBAR-0750OD-MILDSTEEL,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-25G,RAW-STD-RNDBAR-0750OD-MILDSTEEL,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-50G,RAW-STD-RNDBAR-0750OD-MILDSTEEL,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-LAB-RASPICASE-SERIALPORT,PRT-LAB-RASPICASE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-CHIMVELOCTUBE-0250-12FT-SILICONE,RAW-STD-TUBING-0188-0313-SILICONE-SOFT-BLUE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-DIFFPRESSTUBE-0063-8IN,RAW-STD-TUBING-0063ID-0125OD-SILICONE-SOFT-CLEAR,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-DIFFPRESSTUBE-017ID-1IN-PVC,RAW-STD-TUBING-017ID-0250OD-PVC-SOFT,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-DIFFPRESSTUBE-017ID-4IN-PVC,RAW-STD-TUBING-017ID-0250OD-PVC-SOFT,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-DIGIGRAVTUBE-6IN-PVC,RAW-STD-TUBING-0250ID-PVC-SOFT,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-FILTER-MOUNT,RAW-STD-BAR-2500-0125-ALUMINUM-6061,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-FLOWGRIDTUBES-12FT,RAW-STD-TUBING-0156ID-0281OD-LATEX-SUPSOFT-AMBER,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-SAMPLETUBE-6FT,RAW-STD-TUBING-0210ID-SILICONE-CONDUCTIVE-BLACK,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-TCWIRE-6FT-K,RAW-STD-WIRE-THERMOCPL-PVCINSUL-TYPE-K,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAB-SBX-TCWIRE-8IN-TYPE-K,RAW-STD-WIRE-THERMOCPL-PVCINSUL-TYPE-K,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_001,ACTIVE,LEMS Buyer,,100.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
